trip_id,hotel_name,nights,rooms,check_in_time,check_out_time,hotel_per_room_usd,stay_duration_calc,stay_calc
577410-a20edcb2ccc04f01810efe895cd80d2e,Choice Hotels - columbus,0,1,2023-05-03 11:39:46.125,2023-05-03 11:00:00,160,-1 days +23:20:13.875000,-1
577534-ee2549f63b7545098f519b3179a62ab1,Banyan Tree  - chicago,-1,2,2023-04-10 14:06:37.170,2023-04-10 11:00:00,199,-1 days +20:53:22.830000,-1
577598-331ac2ab18bf48cb829be3541fc63b15,Banyan Tree  - louisville,0,1,2023-04-01 10:19:04.890,2023-04-01 11:00:00,196,0 days 00:40:55.110000,0
577626-40994238577e4a84afe302b7e8d426a1,Extended Stay  - new york,0,1,2023-02-09 18:20:02.715,2023-02-10 11:00:00,403,0 days 16:39:57.285000,0
577682-a4f97c8f620f4bfea63de7069d3c2404,Shangri-La - seattle,0,1,2023-04-25 13:50:45.735,2023-04-26 11:00:00,62,0 days 21:09:14.265000,0
577915-df611d38c85a421ca1deffde7ea899e5,Best Western - new york,0,1,2023-02-24 14:29:05.775,2023-02-25 11:00:00,124,0 days 20:30:54.225000,0
577921-ef996c6b07fe4ad5b5e127517ac7a8e2,Banyan Tree  - las vegas,0,1,2023-03-05 13:28:27.435,2023-03-06 11:00:00,47,0 days 21:31:32.565000,0
577984-9c7eb68afa2a4a4c835edd960f83cf96,Fairmont - san francisco,0,1,2023-02-13 10:59:41.190,2023-02-13 11:00:00,393,0 days 00:00:18.810000,0
578164-967f5ca2a8ec49b79bc90973e3586413,Banyan Tree  - los angeles,0,1,2023-05-23 14:43:54.615,2023-05-24 11:00:00,114,0 days 20:16:05.385000,0
578549-b31ac6562e2341caa77be1e020c172cd,Hilton - san diego,0,1,2023-02-19 17:20:24.720,2023-02-20 11:00:00,70,0 days 17:39:35.280000,0
578892-d11dd1e90a2b4dfaa899efbd8bd770a4,Conrad  - new york,0,1,2023-05-24 13:57:17.775,2023-05-25 11:00:00,128,0 days 21:02:42.225000,0
578993-40ca8602d17143e698dfd50257f24b9c,Choice Hotels - vancouver,0,1,2023-04-07 21:00:10.035,2023-04-08 11:00:00,163,0 days 13:59:49.965000,0
579307-3394271595b14f1d8506dcc5926e2c02,Crowne Plaza - detroit,0,1,2023-07-12 09:57:30.060,2023-07-12 11:00:00,155,0 days 01:02:29.940000,0
579307-e8be29c7711a4d3e9f961525e377a013,Marriott  - new york,0,1,2023-02-23 11:32:13.965,2023-02-23 11:00:00,305,-1 days +23:27:46.035000,-1
579707-2c858ab7d7f041d98163dc1382fcdcdb,Radisson  - los angeles,0,2,2023-02-13 12:40:26.985,2023-02-14 11:00:00,205,0 days 22:19:33.015000,0
579829-732820e5bfce48a99fc5770bdfe81185,Hilton - tucson,0,1,2023-02-15 20:39:11.205,2023-02-16 11:00:00,140,0 days 14:20:48.795000,0
580460-6eeb98881e1549c389bec6fa03092956,Banyan Tree  - new york,0,1,2023-05-01 17:17:54.330,2023-05-02 11:00:00,96,0 days 17:42:05.670000,0
580578-475f10768db240de90a6a725c246ee10,Crowne Plaza - los angeles,0,2,2023-04-04 21:23:25.530,2023-04-05 11:00:00,116,0 days 13:36:34.470000,0
580902-2c72fd432c4249cf8aac68137c3de2ed,Conrad  - new york,0,1,2023-02-24 16:11:17.745,2023-02-25 11:00:00,156,0 days 18:48:42.255000,0
581091-baec22f6364b4b6ba0d5102bda1cd1cc,Accor - edmonton,0,1,2023-07-11 12:19:42.690,2023-07-12 11:00:00,100,0 days 22:40:17.310000,0
581120-1b74309f258b4b7485efc255d3cd5b00,Choice Hotels - fort worth,0,1,2023-03-03 12:21:32.715,2023-03-04 11:00:00,106,0 days 22:38:27.285000,0
581269-0b6284b91de24b9da4823b508ac34410,Crowne Plaza - toronto,0,1,2023-04-08 15:31:43.680,2023-04-09 11:00:00,486,0 days 19:28:16.320000,0
581577-26647a0bc1b642d6b5c9e5d4824f86de,Starwood  - edmonton,0,1,2023-03-15 16:07:33.735,2023-03-16 11:00:00,140,0 days 18:52:26.265000,0
582011-8a21ed6325b843179eb965236551a7c1,Aman Resorts - phoenix,0,1,2023-03-29 13:02:49.245,2023-03-30 11:00:00,24,0 days 21:57:10.755000,0
582326-70170d6ded15464bb2affa328e471fbe,Radisson  - toronto,0,1,2023-02-25 10:42:34.020,2023-02-25 11:00:00,329,0 days 00:17:25.980000,0
582446-3d82436bd1bd4483b28f2a47225fdfe2,Extended Stay  - houston,0,1,2023-02-20 11:42:07.245,2023-02-20 11:00:00,131,-1 days +23:17:52.755000,-1
582636-005aa837460441eea9dcafa75bc6589b,Radisson  - jacksonville,0,1,2023-07-11 20:10:28.110,2023-07-12 11:00:00,251,0 days 14:49:31.890000,0
582723-119eceb5bda248508d96f6e8aa1ee743,Marriott  - los angeles,0,1,2023-02-19 13:57:24.300,2023-02-20 11:00:00,108,0 days 21:02:35.700000,0
582768-d3f83f4fb0a14dc9b35153c454aa296b,Conrad  - columbus,0,1,2023-02-15 15:35:36.375,2023-02-16 11:00:00,186,0 days 19:24:23.625000,0
582785-84c97d7dbca84578b5213adea6f4220e,Banyan Tree  - los angeles,0,1,2023-04-12 13:38:05.865,2023-04-13 11:00:00,94,0 days 21:21:54.135000,0
582995-be04ee12c4ee4f4f9e3993ef3fe3661c,Conrad  - los angeles,0,1,2023-04-28 11:39:46.530,2023-04-28 11:00:00,156,-1 days +23:20:13.470000,-1
583023-18888e789e1443519a5b2f2d7aa76eca,Conrad  - charlotte,0,1,2023-06-18 09:52:01.650,2023-06-18 11:00:00,151,0 days 01:07:58.350000,0
583134-f465bd22341444ebb20ee9bf941be138,Wyndham - toronto,0,1,2023-02-23 10:22:52.815,2023-02-23 11:00:00,231,0 days 00:37:07.185000,0
583335-944e4e4b53d94c708118cb713a8dd8ef,Rosewood - fort worth,-1,2,2023-02-18 12:51:20.475,2023-02-18 11:00:00,141,-1 days +22:08:39.525000,-1
583664-8e65bb8022ab47aa87f06b6d2b1bd5bb,Banyan Tree  - oklahoma city,0,1,2023-02-14 12:51:04.815,2023-02-15 11:00:00,119,0 days 22:08:55.185000,0
584185-a13e79f7a9f747f287ef341fd542b456,Best Western - new york,0,1,2023-02-17 15:56:24.900,2023-02-18 11:00:00,82,0 days 19:03:35.100000,0
584247-0412cb86f7dc4a8eb072fe70f7561467,Starwood  - austin,0,1,2023-04-17 12:21:47.925,2023-04-18 11:00:00,376,0 days 22:38:12.075000,0
584247-13d77474b95447fea48194a2f1532f09,Aman Resorts - washington,0,2,2023-03-30 12:57:40.050,2023-03-31 11:00:00,437,0 days 22:02:19.950000,0
584530-69f65010019d4ff18c1bdf69d9cf4fbe,Marriott  - louisville,0,1,2023-05-11 14:11:55.140,2023-05-12 11:00:00,83,0 days 20:48:04.860000,0
584591-4da2f2420c1d451ca1b7ff5b04ddf487,Choice Hotels - toronto,0,1,2023-06-23 12:43:43.365,2023-06-24 11:00:00,101,0 days 22:16:16.635000,0
584591-9d381f73a668473dad6013f48cfcdecf,Accor - chicago,0,1,2023-02-28 10:28:04.890,2023-02-28 11:00:00,119,0 days 00:31:55.110000,0
584843-9b0a86dff84e4c4e82e7f7b63ee72dc8,NH Hotel  - new york,0,1,2023-02-24 13:54:35.865,2023-02-25 11:00:00,102,0 days 21:05:24.135000,0
584844-8e67a66f8dc04a3c823362169b31e587,Marriott  - los angeles,0,1,2023-02-21 09:40:42.510,2023-02-21 11:00:00,52,0 days 01:19:17.490000,0
584912-c9dad4a6715d4ac69baed9bd80d29be9,Rosewood - hamilton,0,1,2023-03-02 21:42:18.180,2023-03-03 11:00:00,148,0 days 13:17:41.820000,0
585187-a92c766dd7a248158611b495f8616382,Shangri-La - winnipeg,0,1,2023-03-16 11:33:12.465,2023-03-16 11:00:00,128,-1 days +23:26:47.535000,-1
585583-307d181adfc74c0ea80bd4a02f0ac8f7,Shangri-La - toronto,0,2,2023-03-15 17:52:11.685,2023-03-16 11:00:00,83,0 days 17:07:48.315000,0
585585-896b23b923ff49aa8bd8431f4d8d94a9,Extended Stay  - san diego,0,1,2023-03-05 19:54:53.100,2023-03-06 11:00:00,133,0 days 15:05:06.900000,0
585986-32ffd45388d34c5a95e0e63f5bb52794,Hyatt - san diego,0,1,2023-05-19 20:34:48.675,2023-05-20 11:00:00,75,0 days 14:25:11.325000,0
586077-cdfa23f3a4c54cdbaa682936c70045d8,InterContinental  - washington,0,1,2023-03-03 12:25:39.810,2023-03-04 11:00:00,138,0 days 22:34:20.190000,0
586096-d1bf54a0f25d400ca3c351b3d71ec0d0,Accor - los angeles,-1,1,2023-05-29 19:30:09.945,2023-05-29 11:00:00,323,-1 days +15:29:50.055000,-1
586312-01d131080cfe4f82804740f4b555d56c,Rosewood - fresno,0,1,2023-04-20 13:57:17.775,2023-04-21 11:00:00,101,0 days 21:02:42.225000,0
586384-731b6806c9cf4ab4ad186aea5ea31b27,Aman Resorts - los angeles,0,1,2023-04-22 15:23:25.530,2023-04-23 11:00:00,241,0 days 19:36:34.470000,0
586471-670d8a9d17ad4ec18b77c697cae37ac9,Fairmont - new york,0,1,2023-04-04 15:09:06.435,2023-04-05 11:00:00,160,0 days 19:50:53.565000,0
586637-1ac169f4b4574a3ea576d87fd3940e74,NH Hotel  - toronto,0,1,2023-06-22 09:54:05.085,2023-06-22 11:00:00,152,0 days 01:05:54.915000,0
586701-69a8a5860248499cb3db2fea46d2a218,InterContinental  - columbus,0,1,2023-04-28 09:50:18.420,2023-04-28 11:00:00,109,0 days 01:09:41.580000,0
586774-c97165e05dc04a2ea04528f6409094c5,Aman Resorts - toronto,0,2,2023-03-15 11:42:32.580,2023-03-15 11:00:00,253,-1 days +23:17:27.420000,-1
586850-3060db1eb8c247eaba7fd7f5dc93adfc,Four Seasons - san diego,0,1,2023-02-18 16:17:48.255,2023-02-19 11:00:00,225,0 days 18:42:11.745000,0
586887-7459a3337c7b4b868f187f2b8156a318,Marriott  - edmonton,0,1,2023-02-22 11:48:44.235,2023-02-22 11:00:00,62,-1 days +23:11:15.765000,-1
586887-f04612e857ff4d25b1a212c9d9280f9e,Crowne Plaza - dallas,0,1,2023-06-28 18:26:27.825,2023-06-29 11:00:00,270,0 days 16:33:32.175000,0
586953-d044cfd176e743c98dd55c372d6e05cf,Fairmont - new york,0,1,2023-03-24 18:56:12.885,2023-03-25 11:00:00,342,0 days 16:03:47.115000,0
587134-d1587be1af2546e186e1b75d831d26b2,Accor - san diego,0,1,2023-07-17 18:54:53.100,2023-07-18 11:00:00,279,0 days 16:05:06.900000,0
587373-1135da9e456b4430858dc4fc796f4c1d,Marriott  - baltimore,0,1,2023-07-06 09:37:36.345,2023-07-06 11:00:00,91,0 days 01:22:23.655000,0
588103-8c51907178a541739486b143f2133940,Extended Stay  - san diego,0,1,2023-04-07 09:50:28.005,2023-04-07 11:00:00,165,0 days 01:09:31.995000,0
588414-06874a80fa5f490195a14494a711fe82,Banyan Tree  - san antonio,0,1,2023-03-25 12:10:12.720,2023-03-26 11:00:00,266,0 days 22:49:47.280000,0
588677-7bdc0ef12dc444e8898a47193f94264d,Choice Hotels - washington,0,1,2023-03-24 11:05:59.145,2023-03-24 11:00:00,405,-1 days +23:54:00.855000,-1
589121-8b7d8e0366c34ecd935d17cc8c74308b,Radisson  - chicago,0,1,2023-03-14 09:14:55.140,2023-03-14 11:00:00,96,0 days 01:45:04.860000,0
589121-c17db2a97af94ddd9d948e8c820ef724,Aman Resorts - detroit,0,1,2023-02-22 09:39:11.880,2023-02-22 11:00:00,170,0 days 01:20:48.120000,0
589228-b6a0abac23de4e719dcacdc6c34970f3,Marriott  - hamilton,0,1,2023-03-23 17:19:53.175,2023-03-24 11:00:00,440,0 days 17:40:06.825000,0
589758-7d50ecc2a6e9445ca4ad8469562061d6,NH Hotel  - milwaukee,0,1,2023-05-03 10:13:40.665,2023-05-03 11:00:00,98,0 days 00:46:19.335000,0
589758-a4b9596ad4804237bf5c80cca10768f5,Shangri-La - vancouver,0,1,2023-06-01 13:42:13.050,2023-06-02 11:00:00,186,0 days 21:17:46.950000,0
589775-c7c6b5283cd74b1aad50102ef103077f,Accor - toronto,0,2,2023-02-21 14:12:48.600,2023-02-22 11:00:00,86,0 days 20:47:11.400000,0
589868-071a7cd40b2b4b53bd395c16708e5000,Wyndham - new york,0,1,2023-02-21 13:54:35.865,2023-02-22 11:00:00,118,0 days 21:05:24.135000,0
589868-9e4e5b1d620a4446aa0b1141e3c5a062,Four Seasons - new york,0,1,2023-03-07 17:54:35.865,2023-03-08 11:00:00,207,0 days 17:05:24.135000,0
589995-212e100029524bbc89cec27201a04386,Crowne Plaza - louisville,0,1,2023-05-17 11:18:47.745,2023-05-17 11:00:00,145,-1 days +23:41:12.255000,-1
590014-7c932b43dffc423fbe681c8a07fa52e3,Banyan Tree  - san diego,0,1,2023-02-23 22:21:56.520,2023-02-24 11:00:00,84,0 days 12:38:03.480000,0
590394-3f49cb6c79e94feb83fd46206c4c98f8,Choice Hotels - los angeles,0,1,2023-03-14 14:40:44.535,2023-03-15 11:00:00,56,0 days 20:19:15.465000,0
590420-d179fcd89e74481085069474c778696d,Marriott  - san diego,0,1,2023-05-30 16:09:20.160,2023-05-31 11:00:00,209,0 days 18:50:39.840000,0
590471-d0043a6cdb124bf2a27fa71275f59df4,Radisson  - san antonio,0,2,2023-03-15 11:51:53.910,2023-03-15 11:00:00,225,-1 days +23:08:06.090000,-1
590473-a691ec51a9684e359b2069ebe03bc18b,Choice Hotels - fresno,-1,1,2023-02-25 18:56:32.325,2023-02-25 11:00:00,78,-1 days +16:03:27.675000,-1
590905-3193eb0aa5bd43afb8e0db1691aa372f,Rosewood - fresno,0,1,2023-07-06 21:00:54.405,2023-07-07 11:00:00,151,0 days 13:59:05.595000,0
590954-ff1aa0b6df8e4ba0b498545dd9194eae,Rosewood - louisville,0,1,2023-03-15 18:52:45.930,2023-03-16 11:00:00,138,0 days 16:07:14.070000,0
591714-f7e75cfdae8a476392cd0ea55bbfd8c7,Aman Resorts - toronto,0,1,2023-02-20 10:12:49.365,2023-02-20 11:00:00,142,0 days 00:47:10.635000,0
591746-7222783ae1534edaabfd4eaaa4ac7d0f,NH Hotel  - chicago,0,1,2023-03-25 15:04:25.725,2023-03-26 11:00:00,53,0 days 19:55:34.275000,0
592158-b880536527d049a7bbfe8da5596d4243,Marriott  - portland,0,1,2023-02-20 13:40:12.810,2023-02-21 11:00:00,137,0 days 21:19:47.190000,0
592598-acb23da2f5f04d999aafe368e3e70966,Four Seasons - calgary,0,1,2023-02-24 11:04:16.590,2023-02-24 11:00:00,120,-1 days +23:55:43.410000,-1
592792-2b77714805fe436e9d50eb6b4d3cc3cc,Crowne Plaza - chicago,-1,1,2023-03-31 15:29:50.100,2023-03-31 11:00:00,166,-1 days +19:30:09.900000,-1
592792-5fe403d36743449a94a0722190a7cf96,InterContinental  - tucson,0,2,2023-03-11 18:22:36.345,2023-03-12 11:00:00,350,0 days 16:37:23.655000,0
593020-f7c472e909b94474a5f68ae3442a58a1,Conrad  - phoenix,0,2,2023-04-03 10:15:12.870,2023-04-03 11:00:00,95,0 days 00:44:47.130000,0
593494-887a8198fe7144db90222a149187e544,Hyatt - calgary,0,1,2023-04-22 13:04:39.180,2023-04-23 11:00:00,154,0 days 21:55:20.820000,0
593833-3ed36dfc93f4428c8db7ec46a62e1231,Banyan Tree  - calgary,0,1,2023-02-21 16:07:47.865,2023-02-22 11:00:00,135,0 days 18:52:12.135000,0
594042-0a39b2a632dc46adb7bff1a2b5374f90,Conrad  - san diego,0,1,2023-03-26 21:09:01.665,2023-03-27 11:00:00,112,0 days 13:50:58.335000,0
594103-356cf326eba64af7bf6119dc8ebf56bb,Fairmont - houston,0,1,2023-02-23 16:33:13.725,2023-02-24 11:00:00,85,0 days 18:26:46.275000,0
594240-a6addeeedfa74e1f9c33501adb10f23c,Extended Stay  - houston,0,1,2023-04-08 17:18:48.105,2023-04-09 11:00:00,91,0 days 17:41:11.895000,0
594406-28af5fc7f1194db19edae8b615e93c4c,Best Western - montreal,0,1,2023-04-03 10:30:21.015,2023-04-03 11:00:00,140,0 days 00:29:38.985000,0
594406-f149a8b988964efcada0c22dd740cbb4,NH Hotel  - memphis,0,1,2023-04-30 16:03:03.060,2023-05-01 11:00:00,350,0 days 18:56:56.940000,0
594449-0b61ad858aad469481f8f0dd74c4879f,InterContinental  - toronto,0,1,2023-02-23 11:42:49.050,2023-02-23 11:00:00,297,-1 days +23:17:10.950000,-1
594503-6a3c8903cac74c4d99827c11e29ccee2,Choice Hotels - oklahoma city,-1,1,2023-04-12 12:22:57.855,2023-04-12 11:00:00,262,-1 days +22:37:02.145000,-1
594601-e8233d80316c4f64a1e7154a9217420f,Four Seasons - los angeles,0,1,2023-03-15 23:08:09.195,2023-03-16 11:00:00,258,0 days 11:51:50.805000,0
594737-e72c9ae514794c799e850ff77c303b4a,Aman Resorts - calgary,0,1,2023-02-20 11:25:39.495,2023-02-20 11:00:00,145,-1 days +23:34:20.505000,-1
594824-8246cae06c3748bb8d32684dee1ed50a,Rosewood - houston,0,1,2023-03-27 12:51:12.780,2023-03-28 11:00:00,369,0 days 22:08:47.220000,0
594892-53bfdf574c924c09a60d3ddbe7587350,Starwood  - philadelphia,0,1,2023-02-27 21:01:41.745,2023-02-28 11:00:00,285,0 days 13:58:18.255000,0
594985-b5729b139ca94b13aa316dbed6fb2b4d,Extended Stay  - new york,0,1,2023-03-11 12:43:43.365,2023-03-12 11:00:00,564,0 days 22:16:16.635000,0
595184-cce46e969dcc446aba9fd46994469156,InterContinental  - louisville,0,1,2023-03-08 09:59:12.075,2023-03-08 11:00:00,155,0 days 01:00:47.925000,0
595386-0949701489a841f3903c369354aa4d01,Hilton - san diego,0,1,2023-03-16 18:15:47.655,2023-03-17 11:00:00,88,0 days 16:44:12.345000,0
596320-67f28818cafd4a1c966362cf6730cd3b,Accor - philadelphia,-1,3,2023-02-21 11:08:20.175,2023-02-20 11:00:00,159,-2 days +23:51:39.825000,-2
596505-e7bcf3b3b8a943938eac97b72e20934d,Wyndham - toronto,0,1,2023-04-21 19:21:56.520,2023-04-22 11:00:00,153,0 days 15:38:03.480000,0
596732-8009470a7f9d474fb0bbd7f054a81496,Hilton - los angeles,0,1,2023-04-27 19:25:50.745,2023-04-28 11:00:00,317,0 days 15:34:09.255000,0
597003-392095fd10bb4727822b330f9040339b,Crowne Plaza - vancouver,0,1,2023-03-08 10:34:57.990,2023-03-08 11:00:00,499,0 days 00:25:02.010000,0
597029-9322744e28414882a7bf982989172680,NH Hotel  - new york,0,2,2023-02-24 16:40:15.870,2023-02-25 11:00:00,143,0 days 18:19:44.130000,0
597029-c0214b908da54095b3e6fc85f19b287a,Starwood  - chicago,0,1,2023-05-10 10:29:50.100,2023-05-10 11:00:00,58,0 days 00:30:09.900000,0
599239-eebd2d991eff4a08ab018bcff975fd36,Rosewood - phoenix,0,1,2023-02-23 15:56:45.960,2023-02-24 11:00:00,101,0 days 19:03:14.040000,0
599657-1066966216544576b229f27325d8e4ee,Hyatt - new york,0,1,2023-03-28 18:49:58.035,2023-03-29 11:00:00,141,0 days 16:10:01.965000,0
599927-b84a00b4237141c18302d00ba9a40206,Banyan Tree  - edmonton,0,1,2023-02-22 15:47:03.930,2023-02-23 11:00:00,511,0 days 19:12:56.070000,0
600287-0c0ec92826004ece801cb1a65f6947f9,Best Western - philadelphia,0,1,2023-02-25 14:20:20.760,2023-02-26 11:00:00,194,0 days 20:39:39.240000,0
600287-4443ef42c6dc4f899dec0182a5dbb4b7,Wyndham - chicago,0,1,2023-04-10 16:11:22.335,2023-04-11 11:00:00,140,0 days 18:48:37.665000,0
600444-3ad7a13c98b74fc4ab5bd3a62df1cda9,Best Western - new york,0,1,2023-02-27 13:05:51.765,2023-02-28 11:00:00,181,0 days 21:54:08.235000,0
600515-30be551350db480585cf46cd726d22f2,Conrad  - san francisco,0,1,2023-05-28 13:32:59.820,2023-05-29 11:00:00,265,0 days 21:27:00.180000,0
600605-0458fc18d40340ec8cb048a4007bdf3a,Radisson  - edmonton,0,1,2023-06-26 19:22:10.200,2023-06-27 11:00:00,117,0 days 15:37:49.800000,0
600926-63404b29ebe94f76990404dee0ca9382,Extended Stay  - los angeles,0,1,2023-04-06 14:44:13.470,2023-04-07 11:00:00,169,0 days 20:15:46.530000,0
601673-2907b3e989f34326986e854061789fe7,Banyan Tree  - charlotte,0,4,2023-03-15 10:11:04.785,2023-03-15 11:00:00,91,0 days 00:48:55.215000,0
602120-ab7531d937d848f8a7c97efd486ea570,Radisson  - hamilton,0,1,2023-04-05 09:40:51.105,2023-04-05 11:00:00,370,0 days 01:19:08.895000,0
602323-8718ea2cb59846e9a6274071489e2150,Banyan Tree  - milwaukee,0,2,2023-06-11 10:42:40.005,2023-06-11 11:00:00,61,0 days 00:17:19.995000,0
602433-47e3e29f7a4940268b0f7ceca0b05b96,Accor - san diego,0,1,2023-02-24 16:21:45.000,2023-02-25 11:00:00,352,0 days 18:38:15,0
602598-22e0198df949454b92c7ee3f00d103f5,Conrad  - charlotte,-1,3,2023-05-02 10:05:37.230,2023-05-01 11:00:00,206,-1 days +00:54:22.770000,-1
602598-528773b7fe7940f794683d3638a386bd,Radisson  - boston,-1,1,2023-02-27 09:22:14.970,2023-02-26 11:00:00,112,-1 days +01:37:45.030000,-1
602748-ad219f71df6b437ebf7e9be656a62729,Wyndham - milwaukee,0,1,2023-02-25 15:27:41.400,2023-02-26 11:00:00,183,0 days 19:32:18.600000,0
602769-e1c42cc2f9f14c388d46b18c6c0e12e3,Hyatt - denver,0,1,2023-03-19 12:15:42.120,2023-03-20 11:00:00,385,0 days 22:44:17.880000,0
602925-1496755df40e4323857da52f5ffd93d3,Four Seasons - los angeles,0,1,2023-04-15 19:12:01.215,2023-04-16 11:00:00,109,0 days 15:47:58.785000,0
602953-35e00ad79d9a450a91812228840dbf9f,InterContinental  - seattle,0,1,2023-05-10 12:45:31.320,2023-05-11 11:00:00,508,0 days 22:14:28.680000,0
603160-f288e7b7071041ffbc363b60280da408,Marriott  - fort worth,0,1,2023-04-16 16:26:36.150,2023-04-17 11:00:00,157,0 days 18:33:23.850000,0
603296-836a3520711b45bf9b78bc4c3665d4df,Accor - new york,0,1,2023-02-27 15:12:04.095,2023-02-28 11:00:00,192,0 days 19:47:55.905000,0
603345-506c212276b94c24a116f4f6319194ae,Four Seasons - fort worth,0,1,2023-02-24 15:50:57.390,2023-02-25 11:00:00,121,0 days 19:09:02.610000,0
603440-72b32b7cf1004d18ae4254930185eb2d,Choice Hotels - hamilton,0,1,2023-05-30 18:39:27.540,2023-05-31 11:00:00,401,0 days 16:20:32.460000,0
603715-43403e9c8323410fa2122d276bf4edf8,Shangri-La - boston,0,1,2023-03-02 13:38:55.770,2023-03-03 11:00:00,102,0 days 21:21:04.230000,0
604804-ecef4f9dab664bf2be234216f11a0173,Shangri-La - portland,0,1,2023-07-14 13:54:23.850,2023-07-15 11:00:00,52,0 days 21:05:36.150000,0
605494-0191a29f4fbb48c7ad2cf29ff170ea91,Shangri-La - memphis,0,1,2023-04-04 12:56:12.885,2023-04-05 11:00:00,513,0 days 22:03:47.115000,0
605558-526ad400cfce4f5286c4c78ce769a64c,Banyan Tree  - philadelphia,0,1,2023-03-29 09:33:37.845,2023-03-29 11:00:00,109,0 days 01:26:22.155000,0
606094-1d7b53ddd4bd45cbb1944e1fb75def6a,InterContinental  - montreal,0,1,2023-03-12 11:50:02.940,2023-03-12 11:00:00,173,-1 days +23:09:57.060000,-1
606094-45bc518791d74eecb0f04097d8767640,Four Seasons - nashville,0,1,2023-02-27 16:57:31.860,2023-02-28 11:00:00,45,0 days 18:02:28.140000,0
606283-03efa3c96c9c457eb5f24f8e30ec1bde,Hilton - montreal,0,1,2023-03-17 14:54:10.395,2023-03-18 11:00:00,72,0 days 20:05:49.605000,0
606290-0b0e52ea252a4a70b04e391555652fcb,NH Hotel  - los angeles,0,1,2023-07-02 13:58:03.945,2023-07-03 11:00:00,210,0 days 21:01:56.055000,0
606930-3e7ede3e78474b5399e4f89ef2ab26af,InterContinental  - san jose,0,1,2023-03-03 14:33:56.115,2023-03-04 11:00:00,93,0 days 20:26:03.885000,0
607350-7114e5b8736f43629d9c0f287989f673,Banyan Tree  - new york,0,1,2023-04-04 13:56:32.595,2023-04-05 11:00:00,88,0 days 21:03:27.405000,0
608287-6c767f7877af429eb60ca4c4491e4c92,Accor - montreal,0,1,2023-03-11 21:03:35.415,2023-03-12 11:00:00,176,0 days 13:56:24.585000,0
609236-70084a4a091b4ae790a28b3c6184b513,Accor - new york,-1,1,2023-02-28 12:29:44.520,2023-02-28 11:00:00,450,-1 days +22:30:15.480000,-1
609243-991e05f0e08942418e750afd413c4547,Four Seasons - los angeles,0,1,2023-04-19 18:05:04.200,2023-04-20 11:00:00,307,0 days 16:54:55.800000,0
609868-75ebfe29f7054bdb9c1205636b20d9b0,Crowne Plaza - toronto,0,1,2023-06-29 12:34:52.680,2023-06-30 11:00:00,84,0 days 22:25:07.320000,0
610144-5122aa993c7a46a2bbff5104b89ca928,Choice Hotels - charlotte,0,1,2023-05-05 15:15:56.520,2023-05-06 11:00:00,77,0 days 19:44:03.480000,0
610144-96021d01462845bb9395c919fa4586f0,Choice Hotels - milwaukee,0,1,2023-04-06 16:31:32.970,2023-04-07 11:00:00,212,0 days 18:28:27.030000,0
610294-905fa6d309dc43fea972974a472653d0,Extended Stay  - portland,0,1,2023-03-01 14:54:23.850,2023-03-02 11:00:00,136,0 days 20:05:36.150000,0
610482-0133a330407e4242a0154f3d10049e21,Accor - detroit,0,1,2023-02-27 12:55:19.875,2023-02-28 11:00:00,197,0 days 22:04:40.125000,0
611065-c92e74b0ee9e4ae0bbb98416ef86a26f,Shangri-La - montreal,0,1,2023-06-11 13:59:51.540,2023-06-12 11:00:00,51,0 days 21:00:08.460000,0
611350-d54ddf7206a74d59b0b997cce0f934a1,Marriott  - new york,0,1,2023-07-21 15:17:20.625,2023-07-22 11:00:00,146,0 days 19:42:39.375000,0
611852-5dc1335116f3485c8b1b16bbaf818c61,Best Western - hamilton,0,1,2023-03-15 18:20:10.185,2023-03-16 11:00:00,133,0 days 16:39:49.815000,0
611954-efe02e6000f342cf91fe69860eef7881,Crowne Plaza - chicago,0,1,2023-07-21 09:30:17.010,2023-07-21 11:00:00,84,0 days 01:29:42.990000,0
612175-690ba01297254be4b8d360e8869b4941,Radisson  - philadelphia,0,1,2023-05-10 18:00:18.720,2023-05-11 11:00:00,138,0 days 16:59:41.280000,0
613442-decd798652ee4a9a882132fdb5782e0f,Shangri-La - philadelphia,0,1,2023-04-20 16:49:08.265,2023-04-21 11:00:00,449,0 days 18:10:51.735000,0
613655-97065c6cc1124db58dff4903ab403112,Marriott  - new york,0,1,2023-03-11 22:05:46.995,2023-03-12 11:00:00,64,0 days 12:54:13.005000,0
613941-3677b2043fb648ea8696b86d0ca8ee3e,Four Seasons - dallas,-1,2,2023-06-01 13:46:25.950,2023-06-01 11:00:00,177,-1 days +21:13:34.050000,-1
614668-dd01db4dea264183a2caf1cc5b7b2cf0,Banyan Tree  - tucson,0,1,2023-05-30 10:54:37.755,2023-05-30 11:00:00,38,0 days 00:05:22.245000,0
614918-0426b2283cff437982c0d2db029fdbb5,Hilton - washington,0,1,2023-03-14 09:44:15.315,2023-03-14 11:00:00,290,0 days 01:15:44.685000,0
614918-7bd9bd029f084a9b95a2a86cef71e07c,Crowne Plaza - new york,0,1,2023-04-04 09:43:43.365,2023-04-04 11:00:00,324,0 days 01:16:16.635000,0
614918-b412fcbf2e1841f6b592c481f43436fd,Extended Stay  - winnipeg,0,1,2023-06-21 10:52:38.550,2023-06-21 11:00:00,154,0 days 00:07:21.450000,0
